name,comment,sentiment_type,polarity,subjectivity
Tdl Australia,He seems open lot Probably you give time to think a question before answering you dont ask typical stupid questions Great job man,Positive,-0.04166666666666663,0.6875
jeff h,Musk a huge hero mine He done no done Its amazing When man speaks people need listen,Positive,0.5000000000000001,0.9
Joey Kostyk,Ya better some standup Elon Keep the quality work,Positive,0.5,0.5
RonBurg88,Hundreds years the future robots hold conversations high regard their existence,Neutral,0.08,0.33249999999999996
Simon Zimmermann,When Elon talks possible outcomes he laughs know theres gonna explosions,Positive,0.0,1.0
Duke Cunning,just started watching video Elon telling Lex design his rocket engine keep thinking he would performed what Bob Lazar hired do S4 analyzing reverse engineering gravity engine running element 115 would love know Elon Musk watched the Joe Rogan episode Bob Lazar,Positive,0.5,0.6
Emergence,Lex the right person be interviewing Elon,Neutral,0.2857142857142857,0.5357142857142857
josh price,spaceshipping really really hard its complicated there parts wow Eman so brilliant Best interview EVER can die,Positive,0.24166666666666664,0.7683333333333333
Tyler Stamps,Thank Lexicon sharing extraordinarily epic content,Positive,0.1,0.4
monoceroxbeast,Best Muskerview Ive seen yet you anyone Kudos Lex,Positive,1.0,0.3
darcide caesaria,Lex cool ice man Much love Mr Muska true inspiration,Positive,0.39999999999999997,0.6333333333333333
Lou Skunt,Elon our greatest asset Period,Positive,1.0,1.0
aqynbc,remember they their first interview Elon quite cold professional 3rd time around enjoying others company Great see,Positive,0.17500000000000002,0.46388888888888885
MILO,Elon wakes every day literally works toward making us interplanetary species BigGoals,Neutral,0.0,0.0
Rory Chivers,22901 Im glad Elon guide reader means theres least fighting chance as a species wont repeat Golgafrincham mistake sending our telephone sanitisers space,Positive,0.1,0.7
BigBoy Baggins,Podcasts like are modern treasure Listening Inspiring people just goofy people funny people successful people all sorts looking deeper their mind beyond scripted tvonline segment so valuable,Positive,0.44000000000000006,0.85
Khalifa Binhendi,When ask questions actually make Elon pause think know asked right question,Neutral,0.14285714285714285,0.31785714285714284
Joel Allen,Lmao love Explaining memes Elon Musk 15 minutes,Positive,0.55,0.8
Jim Payne,Elon such extraordinarily busy person it means lot him give 25 hours his time someone It shows level respect he toward Lex respect has well earned,Positive,0.05,0.4
Brad Bryant,love watching break constricting Rules Communication actually STOPPING THINKING answering deep thoughtful question He refuses follow sound confidently spoken within 65 seconds necessary demonstrate robotic nature call response to expected our Question Answer Memorizationbased Educational System,Positive,0.185,0.4683333333333334
Fabian Mango,Holy shit imagine getting 2 half hours one the busiest man the planet your podcast man Respect totally deserve,Negative,-0.12222222222222223,0.5722222222222223
Warren S.,Wow Elon Musk you podcast Youve surely come long way Lex Congrats great job serving deeply interesting thoughtprovoking lines questioning such brilliant mind This true gem a podcast,Positive,0.3875,0.7111111111111111
Major Payne,Amazing interview Thank,Positive,0.6000000000000001,0.9
Dario D,Lex and is incredibly difficult be achieved Elon calmly yeah are it D,Positive,-0.09999999999999998,0.875
Mike Gerke,One keys self driving operate vehicle such way to avoid the unexpected reactionary situation leads to crashes human mortality And is is solved in lifetime,Neutral,0.03333333333333333,0.5333333333333333
vids eo,Loved questions asked awesome interview thanks Lex,Positive,0.6333333333333333,0.6666666666666666
Tyler D,The difference how handles interviews a completely different level his first one JRE Glad see growth,Positive,0.25,0.6444444444444445
Deep Blue,have much respect this man the prayer comment Almost us guilty calling upon God didnt believe exists hope does times of extreme stress Bravo sir,Negative,-0.14166666666666666,0.7333333333333334
pxyfox2000,Its very interesting however small an opportunity observe Elon taking time regardless how silence sort frowned upon these types interviews seriously contemplate of questions Lex asks These obviously specific things has never considered otherwise assume wouldnt need contemplate So bravo Lex coming with unique questions as make Elon actually pause,Positive,0.07361111111111111,0.4902777777777778
Maggie Tattersfield,Shame arent men like Elon Musk around love Huge respect his awesome mind kindness,Positive,0.6333333333333334,0.8333333333333334
Rasputin,The listen him more I think hes genuine guy,Neutral,0.45,0.5
Frisbee,Thanks Mr Musk adding horror my life Blessings,Positive,0.2,0.2
Eric C,loved Lex let interview breathe The moments silence I check see the video buffering stopped actually added gravitas the question subsequent thoughtful response It like Elon playing all the probabilities his responses answering Amazing to watch listen Way better the WSJ interview Keep the great work,Positive,0.42857142857142855,0.5142857142857143
Taysky,This the best conversation two aliens Ive ever hear my life,Positive,1.0,0.3
Shirley Mason,Another question physicists said time advances engineering science Earth be moved farther from Sun in order the Earth survive comfortably the Sun expands I never hear Elon mention possibility,Positive,0.4,0.8
CHARLES,Excellent interview Lex This Elon admirable brain The problem have listen him the more I feel like an idiot lol,Positive,0.375,0.75
Javi Tormo Castaño,So interesting Thank for Congratulations,Positive,0.5,0.5
Bob Johnson,The future work optional deal something Ive been seeing clear last 5 years so Youd end highly digital society call a leisure society arts employing creative ventures most currency well social creativity This coming a generally conservative dude fiscal conservative The currency base have sort UBI a digital basis Goods services would be running around clock creating sort super excess extending everyone with energy production certain skills abilities trades optional You may even run a situation eventually with robotic rights these machines begin make the second third generation due their complexity We make the first generation they make the second generation,Positive,0.05310846560846562,0.32156084656084655
Chance Mack,Lex been going insane the guest hes brought recently,Negative,-0.5,0.625
Lezley Thurman,Lex Fridman very much appreciate allow time an indepth response Elon is amazingly open patient was bit dismayed the lame cartoons it came across though you were mocking,Negative,-0.08,0.5033333333333333
M Mariner,love Elons quotes Put hard days work try be useful humankind create than consume learn a little a lot things read a broad range topics advice our next generation,Positive,0.06388888888888888,0.32569444444444445
Da NaRuD 3,This mans true genius realizing overtime his intellect could help world taking action,Positive,0.22499999999999998,0.375
Zoltan Palcut,Great conversation Lex always Do plan interview Demis Hassabis some point,Positive,0.8,0.75
Haiden Geary,Firstly adore Elon Amazing man What find annoying when or others talk If want something go it Yes Elon worked extremely hard he not start on own Very people start poor get his level any It helps come a welloff family The ideas have tormenting I struggle simply surviving never mind capital do things,Positive,0.019791666666666666,0.616517857142857
Degen,1707 like when ask even relatively simple question really thinks it deeply doesnt a predetermined answer advance,Positive,0.06666666666666667,0.3190476190476191
Jade Freeman,best interview ever can see folks choose be your show ask great questions,Positive,0.9,0.525
Aaron L,Elon speaking an AI created 25 hours is coming full circle,Positive,0.35,0.55
Siris Mc,One question Id like ask Mars two moons One death spiral destined hit Mars in future If try colonize Mars How stop the moon destroying everything we do Colony wise terraforming etc,Negative,0.16666666666666666,0.3416666666666666
The Spangled Yank,So youre saying theres chance Best quote the entire interview,Positive,0.5,0.4625
Shirley Mason,As old COBOL CICS programmer think would fun work those old systems But I always loved work Debugging a FUN challenge,Positive,0.3,0.32
Major Payne,1616 1750 is key achieve anything set Words to live Powerful wisdom,Positive,0.14545454545454545,0.8333333333333334
Andrew baker,As Lex Fridman said the start this video Thank Elon Musk,Positive,0.0,0.0
Peter,Dude swear whenever see Lex an interview Elon both get close passing turing test,Negative,0.0,0.0
Clint Westwood,learn much how be more productive person listening these two,Neutral,0.35,0.35
Mark Barber,Elon Musk Lex Friedman Run office Need braveintelligent man like running show US Senate Two humans dig Coo folks,Positive,0.0,0.0
Blindsquirrelsnut99,love two Is me does Elon seem like Artificial intellectual robotoid Im probably overthinking,Positive,0.06666666666666667,0.6666666666666666
JohnFord706,Omg Elon give good interviews,Positive,0.7,0.6000000000000001
Concerned American,When lived the first Home NASA could feel illusionary was,Neutral,0.25,0.3333333333333333
xVoR_Tex,like Elon Musk way comfortable this one the previous ones,Positive,0.11666666666666668,0.48333333333333334
Felipe Grille,How amazing would to look a telescope pointing back Earth a lunar base,Positive,-0.06666666666666665,0.6333333333333333
Z3N Bluster,like Elon no qualms being silent deeply thinking Lexs questions This also shows Lexs skill finding questions even Elon not previously considered Keep the good work Lex You drink Elon next time,Positive,0.15666666666666668,0.2533333333333333
MUNX PROJECTS 2022,took two days listen but was worth Thank for awesome content greatstuff maketheworldbetterplace doitnow,Positive,0.65,0.55
Jock Doubleday,Hopefully Elon is good man soon read on Secret Space Program,Positive,0.14999999999999997,0.65
Neo Klymm,The burn the end He asks Elon question Love Elon says ask better questions,Positive,0.5,0.55
3kko Used Flash,Elon greatest man our time My idol hero,Positive,1.0,1.0
TheMichael310,How you land 2 hour interview the worlds richest innovative man Nice job,Positive,0.55,1.0
Brandon May,recognize appreciate comfortable Elon on Doing Gods work Lex,Positive,0.4,0.8
Marcus Sassan Motamedi,like see type conscious aware conversation Its hard keep at points Elon Has Lex done interview Donald Hoffman I couldnt find,Positive,0.01944444444444443,0.4305555555555555
Will Sani,love he doesnt even think the idea a source strength The smashingly successful people often their source They so inwardly driven never think look an extrinsic source,Positive,0.625,0.7749999999999999
Mango Fett,The direct democracy thing really interesting My friend said me one day everyone able vote policy individuals their phones think would be a much better system representative democracy personally,Positive,0.32,0.46499999999999997
coznic,Best advice this about reading broad range find passion life be useful otherwise purpose whatever Kinda like learning about by reading Encyclopedia Volume andor broad spectrum topics,Positive,0.35625,0.23125
Geoff Carr,Lex interviewed Elon April 2019 Elon said presence a driver next year 2020 decrease safety Tesla autopilot Maybe next year year or year or year or the year,Positive,0.0,0.0
Ruan M. Marinho,This information directly psychedelics Especially end they talk meaning wish people would ask Elon that topic thoughts He wouldnt admit the use it I would love to see his thoughts it,Positive,0.19999999999999998,0.6666666666666666
Stuey Collins,13900 Lex Do see world there hundreds millions Tesla Bots performing different tasks throughout world Elon havent really thought it far the future,Neutral,0.07500000000000001,0.48125
Kiyoshi Suzaki,Always intriguing hear Musks thinking process first principle physics the fundamental laws nature It streamline the flow a confused state that blockages removed as great art even spiritually speaking Since see us made such attempt the laws the universe us to be alive even breathing more So quote When somethings important enough do even the odds in your favor Similarly believe Henry Ford said is desirable and right it is not impossible,Positive,0.19761904761904764,0.5501831501831502
Sean Tivald,Im still curious these autonomous cars operate adverse weather especially semis didnt hear asked all testing been done ideal conditions Ideal conditions only a places earth,Positive,0.35000000000000003,0.9500000000000001
Bmalugin,This man what does cuz hes got weight future generations his shoulder He loves be able create world tomorrow,Positive,0.25,0.375
Manish Pingale,have seen many interviews Elon questions asked wasnt really greatEven one Joe Rogan wasnt the best felt like podcast just 2 friends talking nothing elseBut one one different man This one the best interview Elon thats there loved,Positive,0.5666666666666668,0.45
Ali Mamman,Nothing more sincere person taking time ponder a question It increases probability the answer be usefuland mostly unique Thanks Lex thanks Elon,Positive,0.355,0.4800000000000001
Clsrk Simpton,We really be solely focusing space travel our entire lives,Neutral,0.1,0.4125
Brian McLeod,You just tell comfortable Elon talking Lex Absolutely amazing podcastvery informative thought provoking,Positive,0.5,0.8500000000000001
Marian Marcali,Folding warping might achievable So bring two separate points space together meaning conceptually should indistinguishable fully entangled quantum isolated best possible And reintroduce information the receiver carefully But also may no need worry causality all space time adjust accordingly,Positive,0.3,0.7666666666666666
Don Swope,just spent 2 hours 45 minutes watching two men speak what only be described a foreign language understood zero what said stayed the entire show,Neutral,-0.05625,0.4625
The Empty Atom,So somehow got moon 69 lost technology do again we still trying overcome the major tech problems try get someone the moon this day amazing,Negative,0.33125000000000004,0.7
Ruell Black,It very interesting Elon said just make sure youre physics Youre violating conservation energy momentum Its going to work Very interesting he said,Positive,0.6,0.7296296296296295
Luis Hernandez,This my first full Lex Fridman podcast hope one day will become popular Joes podcast is I met lot other interesting people follow listen,Positive,0.315,0.5316666666666666
CantWait,Lexs interviews Elon my absolute favourite He be serious funny you tell hes comfortable around Lex Hes cool taking moment think answering,Positive,0.17333333333333334,0.8033333333333333
Houlipaints,Sometimes Elon takes several seconds respond a question I freak because Im convinced my wifi shitting bed,Negative,0.0,0.0
Arnaud 335I,This amazing Thank,Positive,0.6000000000000001,0.9
Muse California,appreciated conversation it seems Lex sees beyond surface sheen Elon Musk real person human who aspirations light dark aspects him personally professionally wish interviewers would stop fanning over money genius a second begin speak Elon a balanced clear level we start a real conversation,Positive,0.11666666666666667,0.26481481481481484
John Collins,Awe inspiring work software Would like here of the robustness in situ That the acceptance test,Positive,0.5,1.0
exileinrosedale,He never stops my favorite human the planet If needed Music ProducerRecording Engineer Tesla SpaceX Id there a heartbeat,Negative,0.25,0.55
xflyingtiger,Loved interview struck Elons advice life Try be useful He went say useful was incredibly difficult believe being useful be simply state mind My daughter manages AMPM selling junk food gasoline But important so many people going day To many people filling their tank the way work grabbing quick cup coffee some donuts such vital part their day My daughter keeps very clean well stocked store polite cheerful to everyone she meets She actually attracts repeat customers How I know Customers told so She is in short useful We have purpose we look it,Positive,0.24176470588235296,0.46277310924369747
cFluff,The whole terraforming Mars a optimistic idea say least Ive read legitimate concerns not even possible the planets core inactive,Positive,-0.033333333333333326,0.6
Bloom In resONAnce,Favorite interviewer Elon shouldnt waste much time giving interviews people stay shallow On other hand,Positive,0.008333333333333337,0.41500000000000004
mercster,think takes someone certain level moderate intelligence see guys accomplishments be awe know people dont like Elon Musk only rationalize brain someone doesnt understand Its like someone doesnt like McDonalds hamburger blames Ronald McDonald People arent educated enough understand giant leaps in technology science this guy spearheaded And educated mean gained knowledge life experience necessarily inside school system I have a high school equivalency diploma I know enough recognize greatness I see People think things like massive rocketships fall of sky you need figurehead administer everything Yeesh,Positive,0.006178571428571427,0.7498928571428571
Dennis jutzi,This material way my head You giving great information The reason still watch is I still believe on osmosis You are be commended,Positive,0.8,0.75
Libertas財務自由理財教室,great interview in depth questions,Positive,0.8,0.75
,Im still waiting Elon conquer universe he focus less important things like own line colognes called Elons Musk,Positive,0.2777777777777778,0.6888888888888888
Catherine Epright,interested answers money Mars was wondering watching video his Mars plans like there currency Mars Or it about resource allocation contribution Who makes laws Or regulations Who decides what punishments Or this Mars colony run like business corporation Than I began wonder the energy provided cells an organic structure perhaps that is the correct way allocate value jobs Mars since a closed system Its just fascinating Thank Lex,Positive,0.2833333333333333,0.4833333333333334
Michael,Quitting not my nature fuck were getting done wow words live,Positive,-0.054545454545454564,0.7000000000000001
Death Valley Dazed,loved long silent pauses the questions Elons reply That brain his X 10 of mine Who else lead us Mars Hes perfect the job,Positive,0.4125,0.5750000000000001
Tommy T,3804 I often think relation this fighter pilots in second world war They would speed aircraft lose control The speed sound seen limit developed ways getting round problems Just speaking hypothetical crap if discover way bypass the Higgs field Maybe we wouldnt need a fraction the energy we think needed travel the speed light,Negative,-0.016666666666666663,0.43333333333333335
Rina Dror,The future already On way outer space American dream meets the audacity Alon Musk makes mark humanity,Positive,0.0,0.0625
Nicolae Ivanescu,Could one able drive manually using vector space fully opaque windows car so the vector space fine even and the control needs deal uncertainty better,Positive,0.47222222222222227,0.5416666666666666
Joschua,Lex so kean the questions makes elon musk go laidback slowmo great work Lex,Positive,0.8,0.75
White Bunny,With other interviewers feel Ive heard all Im listening Elon say things hes said 1000 times Not Lex His questions really allowed Elon go deeper share thoughts ways we would never hear 99 other interviews Thankyou Lex What beautiful way spend first hours midnight new years day me,Positive,0.19772727272727275,0.4563131313131313
Wills Boone,Sometimes just want stop give Elon even lex big hug,Positive,0.0,0.1
Go 01100110 01110101 01100011 01101011 01101111 01100110 01100110,think problem many when comes bigger picture electric vehicles We need separate electric motor battery peoples minds Once electric motors powerful enough they replace traditional raw power You then address distance a hybrid way Electric motor always efficient This allow a more robust manufacturing model gas diesel just generators address the distance issue used battery cannot provide enough Streamline people think you sell the electric model,Positive,0.13365384615384615,0.5889423076923077
Plastic,Ill a Tesla bot driving Tesla we get the hov lane,Negative,-0.5,1.0
Evern A. Cuvalay,like listen Elon Musk smart person,Positive,0.21428571428571427,0.6428571428571429
Kevin O'Connor,Please let Elon a stand act Even it not going good would like see,Positive,0.7,0.6000000000000001
Brod,So awesome Elon chilled and fun Lex a different energy other interviews You rock Lex Cant wait see you in 2022,Positive,0.29375,0.54375
Numbaone Sp.,What there a signal projecting accurate vector space any given road Premapped vector spaces Basically start developing smart roads At very least technology within road could provide estimations best course action given terrain There could also a highspeed information exchange proximate cars Also regards the kidtruck conundrum if the road pressure sensors would alert vehicles around there human activity the road,Positive,0.22071428571428572,0.38269841269841276
RINDA in The Raw ASMRnMORE,Elon call me needing break much needed play time promise switch things as needed,Positive,0.2,0.2
David Alvarez,From two lines a plane a takeover industry traveling brings The costs energy consumption complements the space industry,Positive,0.0,0.0
MaT,would love see Elon Musk interviewed Russell Brand That would it This guy interviewed mostly people cantdont want challenge ideas Not I dont like Lex F he kind going along whatever EM says Interesting interview not really enlightening,Positive,0.39,0.58
MoneyIsSilver,Good see Elon understands crypto the level did 2012,Positive,0.7,0.6000000000000001
Back 2 Basics,Im happy see Elon such good mood He seems be happy life the minute good him,Positive,0.6,0.74
Kristin Woodward,Wow guys so stoned nice love both love more,Positive,0.44000000000000006,0.74
19quiz76,think Ive seen lions share Elon interviews for last couple years sort like watching old movie 80 questions hes been asked been uninformed at best old news This interview the hand monumental the storytelling Elon the questions qualified relevant humble challenging respectful and full love You dear Lex a giant Thank for gem a conversation,Positive,0.29545454545454547,0.5378787878787878
Rivianado,Blows mind Elon isnt familiar smart contracts the context Lexs question There many hundreds use cases his various companies products,Negative,0.2723214285714286,0.5357142857142857
Kloppstock,love long stretches silence a question The grinding gears palpable,Positive,0.15,0.5
GDawg2K2,Having lived Apollo missions was complete lack what followed was final nail the coffin America the great,Positive,0.3,0.7166666666666667
Numbaone Sp.,When think robots think really efficient ones would ones several arms like guy spirited away sends bath tokens,Positive,0.2333333333333333,0.39999999999999997
Tony Easley,like Elons Thoughts Government Especially cleansing regulations Elon president 2028,Positive,0.0,1.0
Don Fields,Having someone like Lex interview Elon amazing 2 people can actually communicate a similar level Try getting mass media even listen a sentence this their heads explode Excellent interview,Positive,0.4,0.6
Atilax,1707 Elon Musk shows humanity honesty dedication During introspective searching silence could never find other great minds the present Elon lack artificial confidence gives hope can hope your human imperfections never leave,Positive,0.015000000000000013,0.445
Zach Hooker,FSD autopilot talk Lex 11 cool number Elon yeah going be single stack Lex a single stack,Positive,0.06904761904761905,0.3595238095238095
K Khera,Great show,Positive,0.8,0.75
SpaceAce114,1706 Thought had blue screen moment robot just sifting his file routines execute the code,Neutral,0.0,0.1
marianne faulkner,It would most interesting engage Musk Putin your guests joint interview Maybe possible kept science universe interface Great response Musk Respect,Positive,0.45,0.6875
fedor isthegoat,Im 30 seconds and can already tell is gonna fun,Positive,0.3,0.2
N W,50,Neutral,0.0,0.0
Apollo Jetic,One a Kind We need people like Elon Musk our planet,Positive,0.6,0.9
