name,comment,sentiment_type,polarity,subjectivity
vikram S,Truly Amazing It very easy understand you teach and every concept Please make videos Advanced Python am interested learn language,Positive,0.45333333333333337,0.75
20_A_Prathmesh Naik,The video very helpful quick revision python Can please make similar video DSA using python Itll very useful THANK YOU,Positive,0.23083333333333333,0.30000000000000004
Mrudula Joshi,What amazing tutor Keep teaching,Positive,0.6000000000000001,0.9
Helix Dynamics,Plz make complete placement course using Python Python the future understanding dsa it would beneficial,Positive,0.05,0.2625
more bhushan,Amazing tutorial skipped directly understand While Loops I admit explained really well Please make full series beginners to advanced THANK YOU IN ADVANCE,Positive,0.32999999999999996,0.53
Sandeep Dangi,love way teach madamIt wonderful experience learn youpls continue advanced leveladvpythoncourse We always thankful to you,Positive,0.6333333333333333,0.7333333333333334
Saurabh Nemade,Thank You Mam coversing much topics such short time video easy go in quick glance A big thanks Apna College well,Positive,0.16666666666666666,0.37619047619047624
faisal khan,Upload full python course reference ai ml This video help to recall the functions,Positive,0.35,0.55
Bhagyesha Khairnar,The video awesome A video Machine Learning Artificial Intelligence would really really appreciated,Positive,0.20000000000000004,0.7000000000000001
Kush Anand Adlakha,Can please make detailed video regular expression matrix python also explaining importance regular expression industrial level,Positive,0.13333333333333333,0.30128205128205127
Surjeet Raghuwanshi,Your explanation very easy understand thanks your creation,Positive,0.3816666666666667,0.6
Shovon Kumar Ray,Thanks the tutorial keep uploading impactful lessons concerned this,Positive,0.2,0.2
Ashutosh Kumar Tiwari,This video awesome seriously cover a best way with best quality content Trust Im commerce background Im learning python my career upgradation when Im watching video feel like Im IT Background Good work team please make one video you cover python beginning advance Thank You,Positive,0.6733333333333335,0.5733333333333334
064_ Saikat Banerjee,Seriously maam a great video beginners python language please continue series,Positive,0.23333333333333336,0.7083333333333333
Vidhan Rathore,Thank so much the whole team making amazing course us,Positive,0.3333333333333333,0.5
Himanshu Pawar,The introvideo editing explanation Shraddha didi everything amazing this video,Positive,0.6000000000000001,0.9
SRISHTI SINGH,Didi have taught amazingly cleared my concepts such less time Please upload videos oop concept machine learning concept will very helpful,Positive,0.15833333333333338,0.44166666666666665
Rishabh chauhan,Im really excited learn language Thanks,Positive,0.2875,0.475
Aditya Jena,Shradha dii learnt lot this video It really helpful me Also please make parts this video regarding all need learn next Thanks,Positive,0.13333333333333333,0.13333333333333333
Reena Sharma,m class 10 beginning the world coding after watching video am feeling like proo a great explanation,Positive,0.8,0.75
Arsh Narula,Thanks lot learning much you maam way teaching amazing,Positive,0.3333333333333333,0.43333333333333335
Utkarsh Dubey,Maam way teaching outstanding learned basic concept python just 15 hrs Unbelievable Thanks your teaching,Positive,0.1125,0.55
siddhartha lele,Amazing Tutorial THANK YOU SO MUCH Please create more like,Positive,0.43333333333333335,0.5333333333333333
Aswin PS,Your notes so good thank so much,Positive,0.44999999999999996,0.4
sonam mishra,1st time watched then 1 hour videos one sitting also feeling boor a great teaching method Humble Request make vidoes python basic advance,Positive,0.20000000000000004,0.425
Great learning for great life,Complete basic revision Thank,Positive,0.05,0.2625
Yogesh Noob,Please continue python series cover development concepts,Positive,0.0,0.0
Digiflix India,Didi please teach Machine Learning taking help Mini projects by help mini projects can able perform these concepts real life,Positive,0.35,0.4625
Mr. Vizel,Di loved ur effortu r really a great work Its really helpful me,Positive,0.5666666666666667,0.5833333333333334
Saikumar,Python doesnt teach basics programming language Its hard learn programming languages you choose learn python your first programming language,Negative,-0.020833333333333343,0.4375
Mohammad Zaid,Didi youve explained python well please make series python beginner advanced level videos really helpfull,Positive,0.30000000000000004,0.4
Adarsh,Actually am non IT background doing DATA SCIENCE course This video really helped a lot understand basics a quick shot Thank,Positive,0.17777777777777778,0.26666666666666666
Yash Vardhan,Great Work Keep up Even college lecturers cant teach good,Positive,0.75,0.675
Lunatic,At 1707 we also use comma instead for printing name string the print statement Like printHello name the output would the ie Hello name,Positive,0.0,0.0
Malhar Patel,Omg didiii dont even an idea much help youve made me creating course free Im school right and taken cs my cs teachers tuning isnt working me aapke sath boht acha laga,Positive,0.29523809523809524,0.5119047619047619
Shakira Shaikh,Awesome tutorial must say So clearly understood everything damn,Positive,0.55,0.6916666666666667
Abhinav,What great coincidence is Today decided learn python right search python on same day Aman sir uploaded python course,Positive,0.36190476190476195,0.4702380952380952
Rishi Grewal,Hii shradhaThis beginner video really helped lot Please continue to advance levelThanks,Positive,0.2,0.2
Shruthi rao,Shraddha di way teaching such pleasant smiling face makes evrything easy learn Thank for ur efforts,Positive,0.38888888888888884,0.7666666666666667
Muhammad Saqib Shah,Ive done of It wonderful Fabulous Thanks teaching us,Positive,0.5333333333333333,0.7333333333333334
Hima nsh,Apna College Hey No doubt great course was wondering this sufficient Scripting Python do need learn advanced things be able write own scripts,Neutral,0.5750000000000001,0.74375
Ashutosh Kalia,At 2324 u actually made difficult students instead converting sum variable string typeu instead use comawhich would give result,Negative,-0.25,0.55
Arshpreet Singh Bedi,u plz consider giving outputs also noteswould pretty much helpful imagine grab everything,Positive,0.225,0.6
Aum Kadam,Need complete course this,Neutral,0.1,0.4
EliteTarunYT,Love thanks teaching making learn easily Forever grateful you mate xD,Positive,0.37777777777777777,0.5444444444444444
Vishal Rai,amazing we need advance version this course please continue,Positive,0.6000000000000001,0.9
Talha Raheel,amazing tutorial your teaching style so good wish can make video to python,Positive,0.65,0.75
Ghost Gamer Pro,Everything super awesome im studying test got syntax functions revised understood accurately just wanted ask miss sharaddha python good block chain development really appreciated the lecture will thankful you reply question 3,Positive,0.5266666666666667,0.6
Aryan Sharma,Believe This course bery easy very helpful watched 34 courses didnt understand after watched course learned now i am discord bot developer Thanks shraddha didi amd aman bhaiya Thanks,Positive,0.2583333333333333,0.3833333333333333
Sudhanshu sagar,Thank di am damn sure to watch atleast 2 times complete memorisation Thanks lot giving good content education Currently I am Chandigarh University they also dont give even half thatthey simply started file handling python was really frustrating not understandable,Positive,0.11666666666666665,0.4890873015873015
venkat vlogs,loved way explanation maintain enthusiasm you doing did felt bored even a sec good,Positive,0.19999999999999998,0.75
Saleha Shamim,Its really easy understand think teacher took 1 year taught us,Positive,0.43333333333333335,0.8333333333333334
Lunatic,Please continue course till advanced level It very helpful,Positive,0.30000000000000004,0.44999999999999996
rahul kundu,Advanced python please please please This one really awesome killer lecture,Positive,0.7,0.8
Leo Messi,Please continue lecture advanced topics python,Positive,0.4,0.6
Sadaf R Shaikh,Thank so much such content helped a lot brushing my python concepts,Positive,0.0,0.5
Sometruths_of_life,Wow are really Amazing teacher explanation awesome please next video make php language,Positive,0.42500000000000004,0.725
Skyscraper,Thanks the video well know every part video except continue Break this very useful me understand this part Thanks lot,Positive,0.26333333333333336,0.13333333333333333
Dushyant Sharma,thanks di was able understand python easy due video yes please continue this series much helpful,Positive,0.24166666666666664,0.44666666666666666
Arsh Srivastava,Waah didi love ur way teaching is looking be easy me first timethank,Positive,0.39444444444444443,0.5888888888888889
Cook with Vaidehi,HI mam thank so much please upload videos python please are really learning you also data scientist interviews prep,Positive,0.2,0.2
Siddarda Gowtham,Really loved helped a lot please make type lecture flutter,Positive,0.7,0.8
Sahil Patel,thank didi making course got basic knowledge python we move explore new topics and in time new fields,Positive,0.0909090909090909,0.3446969696969697
Swati Verman,Its great plz also make python video same c full course,Positive,0.3833333333333333,0.47500000000000003
Motivational Skies,Apna College dear valuable brother everyone pls make python other programming languages like c c beginners advance level really liked way guys teach Thank very much Apna College,Positive,0.245,0.47833333333333333
Aman Baghel,Please make video C language well will really great help the freshers the college,Positive,0.8,0.75
Vidhi Kejariwal,Please continue python series am class 10 my brother told that 5 years everything be computer in computer language,Positive,0.0,0.0
Meet Vora,is useful the first time ive completed language tutorial one shot,Positive,0.275,0.16666666666666666
Iqbal Qureshi,Mam installed pyscripter watching beginning tutorial after sometime you installed pycharm aslo so to now pyscripter I kept or uninstall,Neutral,0.0,0.0
Aryan Kumar,Thnaks mamfor lec waiting such awesome lectures,Positive,0.5,0.75
Elixir Motivation,5306 thanks lot didi explaing concept so much ease dont know I always stuck these star pattern thanks again,Positive,0.20000000000000004,0.20000000000000004
Vijaysing Dobhal,Please continue python series beginner advanced level,Positive,0.4,0.6
PRINCE 9.0,In program To print sum two numbers will use int function input function by we dont to convert string integer value,Positive,0.0,0.0
Bavan,Please make DSA series this language also,Positive,0.0,0.0
Kunal Diwakar,Yess please start python detailed series class 11 maybe don have time start python course it would beneficial all us,Positive,0.4,0.75
Shreya Tiwari,Im depend you diii Im taking coaching class coding Im learning online This lecture helped lott Please make a detailed series basic advance level python,Positive,0.2,0.4375
Ayswarjya Sinha,Hi Shraddha Didi fist all thanks lot such wonderful explanation this language an network engineer I trying learn python automate regular operations listing IP addresses etc ou please help,Positive,0.3,0.4442307692307692
Vansh Sikka,Want Oops Python continue competitive programming Please continue series Dont use BREAK Operator Use CONTINUE Operator,Positive,0.0,0.0
Vijaysing Dobhal,Please continue python series beginner advanced level,Positive,0.4,0.6
Mood Changer Boys,Well Done team Apna College Your way teaching amazing,Positive,0.6000000000000001,0.9
Shri Ganeshaye Namah,Please didi want PYTHON series basics ADVANCED level Thanks lot,Positive,0.30000000000000004,0.4
ROHIT KSHIRSAGAR,Thank So much mam this wonderful very informative video python,Positive,0.4666666666666666,0.5
Madhavi Ch,Please a video Oops concepts data structures python that many students get benefited,Positive,0.5,0.5
Manorma kumari,Way teaching really l love most dikeep make video machine learning topic,Positive,0.5,0.55
vikalp nag,Shradha didi please make oneshot video C language a quick revision thanks alot this python tutorialit helped a lot understanding the concept,Positive,0.26666666666666666,0.35
Devansh Singh,2053 It said we convert string boolean But boolean contain trye false does work,Neutral,-0.4000000000000001,0.6
Shivam Mishra,Didi could please make innovative project tutorials python,Positive,0.5,1.0
Pratyush kumar Sahoo,Please continue chapter solve complex programs examples,Positive,-0.3,0.4
ShivtechViral,Absolutely loving way creativity teaching keep doin didi,Positive,0.6,0.95
SANKET,Aman bhaiya Shraddha didi TY much this revision course Aapne less time saare concepts kaafi clearly btaye It request the team pls start a course how prepare interview rounds,Positive,0.04444444444444445,0.21666666666666665
Varun,Best lecture basics python MOST IMP BASICSthank u didi,Positive,0.75,0.4
Mayank Patel,Amazing content Well explained,Positive,0.6000000000000001,0.9
Akriti Gautam,Thankyou mam this wonderful tutorial,Positive,1.0,1.0
prasad panchal,Thank shradha didi making amzing python video lots love Thankyou much,Positive,0.35,0.4
Raghav Aggarwal,Very well explainedthank,Positive,0.2,0.3
Buddha Bhai,Continue python series beginner advanced level cover everything please,Positive,0.4,0.6
Satish Patel,Thank very much important lecture Java,Positive,0.4,1.0
𝗧𝗮𝗿𝗴𝗲𝘁𝗽𝗲𝗱𝗶𝗮,Please make video computer science class 12 term 1,Positive,0.0,0.0
Vijaysing Dobhal,Please continue python series beginner advanced level,Positive,0.4,0.6
debabrata bepari,Please give python learning videos to advanced level please give lot more videos also give videos related R programming language,Positive,0.3,0.5
ShahSawar Afridi,very amazing python learning video Maam Plz Upload Complete Python playlist Zero GUI Python will waiting this complete python course Apna collage channel basic full advance Regards Shah Sawar Afridi,Positive,0.266,0.49499999999999994
Ashish Singh,please make well structured course py also,Positive,0.0,0.0
The Animation World,Actually hate coding after seeing video literally loved way teachingthank,Positive,-0.050000000000000044,0.8500000000000001
Chitra Deka,please continue python series iam student class 11 greately need,Positive,0.0,0.0
Gamers Forever,Learnt content this video some video 7 hours This video amazing,Positive,0.6000000000000001,0.9
Nishu Pal,You great teacher Please make video Python OOPS Programing Web development using Django,Positive,0.8,0.75
Sanjay singh,One the best have learned python Thanks,Positive,0.6,0.25
Afshan Khan,My first reaction seeing was,Neutral,0.25,0.3333333333333333
Techno,Make complete Video Python You so great teacher Maam,Positive,0.45,0.575
Vedansh Chugh,please continue python series need videos Artificial Intelligence machine learning,Positive,-0.6,1.0
ILM,amazing teaching skills God bless,Positive,0.6000000000000001,0.9
CpWith Dev,Thanks lot didi teaching us python a convenient way,Positive,0.2,0.2
Laxmishankar Shukla,one thing please continue series begineer Advanced,Positive,0.4,0.6
Kolkata knight 17,Hi,Neutral,0.0,0.0
It's my channel,Thank soo much sister enjoyed lot learning python this channel,Positive,0.35,0.44999999999999996
Gouse,Continue series make projects will help our resume,Positive,0.0,0.0
Hasnain MaliCk,Your teaching style quite easy comparison other tutorials appreciate effort,Positive,0.15416666666666667,0.6041666666666667
Vijaysing Dobhal,Please continue python series beginner advanced level,Positive,0.4,0.6
Find Celeb,request full detailed course python are me sharaddah didi kindly make full course us job well managed easy understand,Positive,0.42666666666666675,0.7166666666666667
Qasim Shaikh,Thankyou much making Course am waiting this a long time Again thankyou much shraddha Didi apna College team,Neutral,0.11666666666666668,0.26666666666666666
Manish Suthar,Very well explained please continue series Also make video django framework,Positive,0.2,0.3
Owais Chaudhry,Really appreciate effort,Positive,0.2,0.2
Sameer Hayat,Please make guide AI machine learning using python Thanks,Positive,0.2,0.2
Saraswati Medankar,Didi trying repetitive program code hit 1 million lines After pyscripter crashed But learned many things Thank very much,Positive,0.17,0.33666666666666667
Dev Op,Its really expected your channel ignore Linux support Windows Mac If student on LINUX interested use you those kind people will tell right path will never insist suggest use desktop Linux the server one,Positive,0.2589285714285714,0.5839285714285715
BIVASH MANDAL,Mam please creat videos python each chapter itll really help us understand better Mam please You this somewhere have unique capability make us understand honour to have as a monitor Im gonna knocking unless do for Sorry mam I cross boundaries,Positive,0.11499999999999999,0.54
Aniket Gupta,DIDI we python placement course like java C It would very benificial in myy college Python started I very new it,Positive,0.18863636363636366,0.44545454545454544
Learning Journey in The Universe,please add in playlist is helpful,Positive,0.0,0.0
Neeraj Gupta,please make complete playlist python competitive programming,Positive,0.1,0.4
Abhishek Gupta,Precisely well explained video Please post video Python Beginner Advance level,Positive,0.4,0.8
Ankit Jaiswal,Please make beginner advance level python course video covering the topics required crack placement exam,Positive,0.0,0.0
Raj Trendings,We want detailed placement course python,Positive,0.4,0.75
Vivek Pandat,just 30 minutes this video learnt lots things python thanks apna college,Positive,0.2,0.2
Waste,have doubt 4410 ageinputEnter Your Age,Negative,0.0,0.0
cinemascope,Very well done Now people watched can say are new programming new python You have put basics level someone wants start python their first programming language Now next logical step would teach advanced level concepts the course really makes sense You kept very simple that made all of us believe that python a right programming language to start A Big thumbs from side the idea teaching for keeping most simple yet effective,Positive,0.21056277056277056,0.3633044733044733
karadhi satya,You given string S size N a string T size M You need find number subsequences S contains anagram T a subsequence Since answer be large return modulo 1097,Positive,0.21428571428571427,0.42857142857142855
Marketer Assadujjaman,Please continue python series beginner advanced level,Positive,0.4,0.6
Vijaysing Dobhal,Please continue python series beginner advanced level,Positive,0.4,0.6
Marketer Assadujjaman,Please continue python series beginner advanced level,Positive,0.4,0.6
Aditya Suman,thanks di this tutorial please bring tutorial video like C python are eagerly waiting this course,Positive,0.2,0.2
Sahil Singh,Please continue flow beginners advanced 1 2 hour per video make sample like this video thanku,Positive,0.4,0.6
Samyak Soni,conver input int need write another line pass input directly intinput,Neutral,0.1,0.4
Vishnu Teja,Well explained Thank for efforts,Positive,0.0,0.0
Muhammad Irfan Raza,Hi Shraddha Kindly guide have installed pycharm per shared instructions working its giving processing error It showing Invalid python SDK The SDK seems invalid What do it,Positive,0.6,0.9
ProrammingWith Somesh,thanks didi course this will help lot,Positive,0.2,0.2
Somnath Das,Please continue python series some medium level project using application python,Positive,0.0,0.0
A7MAN,am 14 yrs old i really enjoy watching tutorials thanks such really good videos,Positive,0.27999999999999997,0.4
HARSH BHARDWAJ,Ok thats something really needed thx apna college,Positive,0.35,0.35
Isha Kshatriya,2328 use comma rather converting ans string just use comma simple Y you making code complicated,Neutral,-0.25,0.6785714285714286
Skyscraper,We want next moderate programming part Python,Positive,0.0,0.35
Chandra Sekhar,If explained English is still useful many users please think it,Positive,0.26666666666666666,0.16666666666666666
sunil choudhary,Continue series like do java series placement,Positive,0.0,0.0
Dipayan Mandal,Thanks didi really needed before Class XI,Positive,0.2,0.2
Samad Khan,want start career Machine Learning Could plz help this regards n specific area phython I need focus Hoping a positive response ur team,Positive,0.11363636363636363,0.3352272727272727
Point Of View,We want hole series python language,Positive,0.0,0.0
Shankar Sen,Hi didi Can please explain coding is path attribute a package,Positive,0.0,0.0
mdtauqir ansri,thank di this video please make full syllabus advance video DATABASE MYSQL Class 11 IP CBSE,Positive,0.35,0.55
Marketer Assadujjaman,Please continue python series beginner advanced level,Positive,0.4,0.6
Nikhil Singh,Woow didi aapne itna simply python padha dala hm shocked reh gye sare concepts ekdum easily mujhe aa gye ek hi baar thank so much,Positive,-0.01666666666666665,0.5476190476190477
Subhadeep Paul,PLZ DIDI MAKE ADVANCED PYTHON VIDEOS Didi am HS student this video a good recap school exams,Positive,0.55,0.6000000000000001
Anuroop Farkya,Thank You nailed,Positive,0.0,0.0
Abhishek Yadav,Di Notes apne types function Java likha h vo types function Python Hoga And Thank for amazing course,Positive,0.6000000000000001,0.9
lutfi shaban,So impressive please continue python tutorial series,Positive,1.0,1.0
Mohammed Irfan,thank much guys made look so easy want video tutorial python,Positive,0.31666666666666665,0.5166666666666667
Ayush Kumar,Class 11 IP Students following u Kindly Continue series,Positive,0.3,0.5
M Kashif Mehmood,Great lecture beginners,Positive,0.8,0.75
Anshul Chaudhary,done didi used small parenthesis list ewhen changed parenthesisi big ones worked,Neutral,-0.125,0.25
Bibhatsu Kuiri,was wondering do guys pay editors instructors you share high quality lectures free,Positive,0.28,0.6699999999999999
Tushar Pachkudave,Thank much making serie is really helpful me serie increase confidence python,Positive,0.2,0.2
Pratiksha Ganjare,ThanksdiIt really useful informative everyone,Positive,0.3,0.0
manasa d,please a course python like c will so help full our college students,Positive,0.35,0.55
shivu Khot,first intinputEnter first number second intinputEnter second number printpress keys operator operator inputEnter operator,Positive,0.125,0.16666666666666666
Harsh lakhatariya,please continue series till advance level,Positive,0.0,0.0
rahil rizwi,ultimate teaching stylereally amazing,Positive,0.30000000000000004,0.95
Krish Rawal,Didi pls continue series furtherand thankyou much bringing this,Positive,0.2,0.2
Marketer Assadujjaman,Thanks Didi Youre really great Please continue python series beginner advanced level Take Love Didi,Positive,0.475,0.5375
Data Scientist of Life,Excellent Mam Tutorial till time practice kindly make advanced One,Positive,0.6666666666666666,0.8333333333333334
Souvik_Official,Firstly thanks lot this video didi And please didi you make lectures competitive programming,Positive,0.2,0.2
harsha Kk,Wow amazing am mechanical dep It easily understandable,Positive,0.37777777777777777,0.9111111111111111
Gouse,Continue python series advance level make 3 projects plzz help us lot,Positive,0.0,0.0
Sarthak Nitnaware,Apna College growing quick Thanks Shraddha didi Really appreciated,Positive,0.24444444444444446,0.26666666666666666
Riddhi Mitra,student class 9 am doing python since 2 years I als learnt Java C I in 6,Neutral,0.0,0.0
Abhishek jaiswal,thank so much Shardh di Aman bhaiya It not python please make separate python course please make two big small projects,Positive,-0.016666666666666663,0.23333333333333336
Umang Jain,Thank i a medical student i love coding specially AI,Positive,0.28571428571428575,0.3904761904761904
bikash padhy,Maam Can kindly provide notes am non coding background Want get IT sector,Positive,0.6,0.9
Screen of Mohar,Students lucky have channel like,Positive,0.3333333333333333,0.8333333333333334
Tejas Amrit,plz give session OOPS python early possible thank,Positive,0.05,0.65
Data Scientist,This Course like Nectar who never write piece Code Super easy Thanks All Apna College Team,Positive,0.3222222222222222,0.5666666666666667
Prashant Kumar,Make complete series python beginner level pro level,Neutral,0.1,0.4
satish Kumar,Wow mam am mechanical student im learing python iam typing 1st progcode the laptop have issue am happy life first programm successfully,Positive,0.475,0.8208333333333333
Parth Jaiswal,Didi pls elaborate the topics detail am begginer totally dependent your videoa,Positive,0.25,0.875
TravelWithJagannath,shradha didi Please continue python series beginner advanced level,Positive,0.4,0.6
𝓡𝓲𝓱𝓪𝓷 𝓐𝓷𝓼𝓪𝓻𝓲,Please continue python series advance,Positive,0.0,0.0
Mansur Mughnee,please upload Advance python course teaching style great,Positive,0.8,0.75
Arsh Narula,2600 my name 2 my name Arsh Narula output using namefinda 6 means picked 1 st small not second there are any method which should pick,Neutral,-0.125,0.2
Muhammad Saqib Shah,Outstanding,Positive,0.5,0.875
sci-fi,please make python series0 advance,Positive,0.0,0.0
Dr.Shailendra Kolhe,You teach a simple languagePlease continue,Neutral,0.0,0.35714285714285715
Amdadullah Raihan,Amazing Teacher,Positive,0.6000000000000001,0.9
Supriya Chougule,Thanks mam teaching Python simply,Positive,0.1,0.2785714285714286
Ayush Kumar,please make video data structure algorithms python language,Positive,0.0,0.0
Syed Rehan,You explained very understandable method,Neutral,0.2,0.3
Gaurav Chauhan,Amazing videos Thank Shradha,Positive,0.6000000000000001,0.9
Aneree Jasani,Can make video scope functions python,Neutral,0.0,0.0
,Very nicely explained,Positive,0.78,1.0
Mr. Unknown,You teach excellent,Positive,1.0,1.0
Maloth Prabhakar,Mam take Python series advance level,Neutral,0.0,0.0
fire facts,Mama are awesome never enjoyed programming please please continue I forgot eat studying,Positive,0.375,0.85
Aniket Sarkar,thanks this video plz make advance series cover everything,Positive,0.2,0.2
kolxvd,maam where i get notes,Neutral,0.0,0.0
Priyesh Pandey,really love I want vedios python,Positive,0.5,0.6
Anil Kumar Jena,Hi am confusion Please help out have knowledge website content we supporting domain DNS hosting MSSQL MySQL databases phpmyadmin SSL Now am pro yet be frequent all So if I want switch IT Please help on,Positive,0.175,0.275
Jatish Chawla,Thanx lot aman bhaiya apna college bringing this video was egerly waiting this,Neutral,0.0,0.0
Absent Gamer,Thank for sharing knowledge,Positive,0.0,0.0
Anshul Chaudhary,hlo didi 5838 append function not working pycharm should do showing tupple object no attribute append,Negative,0.0,0.0
Srijita Saha,Bestttt vdo Thank youuuuuu teaching python like helpful way maam need vdo aiml,Positive,0.0,0.0
RAKSHE GANESH,Hello Madam have base diploma I interested IT Should graduation mandatory IT,Positive,-0.275,0.75
Shubh Jain,Please Continue Python Series Dont delete,Positive,0.0,0.0
ashri das,am exactly newbie has few months since am learning pythonbut still face errors I dont understand is problem exactly I cant even ask my friends even stack overflow,Positive,0.09999999999999999,0.19999999999999998
Aditya Goswami,Thank didi teach us the topic basically school didnt on free Keep teaching us thank,Positive,0.4,0.8
Randomz,THanks such quick revision,Positive,0.17777777777777778,0.39999999999999997
FAB CODING ♨️🖥️,mam we use vs code instead pycharm,Neutral,0.0,0.0
chirag chouhan,Im really excited learn language thank so much dilove ur bru,Positive,0.2875,0.475
2K20\EE\186 PIYUSH,Much needed tysm,Neutral,0.2,0.2
Vineet Ahuja,Shraddha mam please update object oriented programming python,Positive,0.0,0.0
status,Im waiting this course this channel last one years special thanks Aman bhayia,Positive,0.18571428571428572,0.2793650793650793
Marketer Assadujjaman,Please didi continue python series beginner advanced level,Positive,0.4,0.6
Krupa Sancheti,Thankuuu sooo muchfor starting series,Neutral,0.0,0.1
Himanshu Pandey,Please di continue series advance level,Positive,0.0,0.0
Achyut Kulkarni,didi am learning c use c the future it good learn C IN 2021 Can work Google Microsoft I want be computer science engineer,Positive,0.35,0.36250000000000004
Sayali Surve,Amazing video,Positive,0.6000000000000001,0.9
Saksham Sharma,Mam Please make seprate video artificial intelligence deep learning courses,Positive,-0.3,0.7
Manas Jadhav,Plz Didi continue Python series,Positive,0.0,0.0
usama abrar,please make videos python based OOPDS also Machine learning,Positive,0.0,0.0
Neon Youtobe,4900 Loops Easy reminder continue,Positive,0.43333333333333335,0.8333333333333334
Sidharth yadav,thank for awesome tutorial,Positive,1.0,1.0
Cool Boy,Thank u shraddha di itna acche se easy way pura python ke basics smjhane ke lie,Positive,0.43333333333333335,0.8333333333333334
Soumyajit Dutta,1416 happens every programmer cause JAVA love Python biriyani java like Rice Dal,Positive,0.5,0.6
Pradyumn,Hats dee,Neutral,0.0,0.0
Himanshu Kumar,Plz provide SQL course very helpful us,Positive,0.2,0.3
FEROZ MOHAMMED,Please I expect full playlist topic wise,Positive,0.5249999999999999,0.7250000000000001
Gautam Kumar,File handling opps concepts DBMS part 2 please,Positive,0.0,0.0
DEV bhardwaj (biology💝💞),Maam think are guido van rossum u explain simply clear concepts thankyou much,Positive,0.15000000000000002,0.29166666666666663
Mutayyab,Please make full course c sharp programming language,Positive,0.11249999999999999,0.65
Nilanjan Mandal,Hi I getting below error anyone help,Neutral,0.0,0.0
Prashant Warghude,please ek proper course lao jald se jald are awesome,Positive,0.5,0.55
Ashmit Bansal,AM UNABLE TO GET WHAT EXACTLY DO WE HAVE TO DO ONCE WE HAVE INSTALLED THE PYSCRIPTER,Neutral,-0.125,0.375
Nishu Priya,Please continue python series beginner advanced level,Positive,0.4,0.6
priyabashu Ambedkar,make video python data science like way explanation,Positive,0.0,0.0
star war,please make c language tutorials much needed,Positive,0.2,0.2
jeet javiya,Great video beginners,Positive,0.8,0.75
『YT๛GAMER๛X』,Fun fact dont laptop pc you can use TERMUX available play store,Positive,0.35,0.30000000000000004
S. Ashwin,Maam You a good teacher,Positive,0.7,0.6000000000000001
harshvi saini,Please also make complete course machine learning,Positive,0.1,0.4
