name,comment,sentiment_type,polarity,subjectivity
Beach Bling Books,Thank so much this Ive really nervous upload of trolls etc dont handle confrontation well this a great way look it Much appreciated,Positive,0.35000000000000003,0.3125
Mayank Singhal,Thank Nick inspiring new creators,Positive,0.3181818181818182,0.7272727272727273
WithMyHandsAndHeart RachaelT,Yes Negative people hate thanks the tips,Negative,-0.30000000000000004,0.5
Craving Crochet,Thanks Nick love way put video together,Positive,0.35,0.4
Robert McGill,appreciate making video Nick Unfortunately this technology world live its easy people be cowards dealt trolls and I deal them not reply back any negative comments say Thats they make block button,Negative,-0.04606060606060606,0.5466666666666666
Tomas Arzeno,Appreciate video Got bit discouraged receiving negative comments realized only means videos getting there no use feeding negativity,Negative,-0.15,0.7
SLOSH,If dont any haters you probably something wrong unknown guy,Negative,-0.3,0.75
Michael Gabuya,Why I love guy 3 help inspires always always upload helpful videos thanks bro Do guys feel I feel,Positive,0.35,0.4
Hedge witch tarot,This such needed video We work hard our channels And get comments does bring vibe lol After while we just get thick skinned realise has nothing even do you These people deeply unhappy within I send peace love put in the hide box lol,Positive,0.12976190476190477,0.6309523809523808
BLUDSHOTiZ,Thanks man It definitely ruin day you 5 people watching 1 a troll know accept theyre trolling dont like content damn Im invested this point quit Ive started,Positive,0.1,0.35
Tildi's CookBook,That one sooooooo useful Good know THANK YOU Nick,Positive,0.5,0.30000000000000004
Tiffany Chanell,1st time Ive heard big content creator make video how handle type situation Thanks being real sharing tips how handle situations like,Positive,0.13333333333333333,0.20000000000000004
The Miniature's Paintbrush,Thank so much that advice are pillar the community Keep being awesome,Positive,0.6,0.6
April G Mckinley,Thank for I needed hear thank for your help like always,Positive,0.0,0.0
Tainted Mantis,a question hate harassment policies Have dealt people seem wish cyber bullying you how do you handle aside simply reporting hiding users channel,Negative,-0.4,0.6285714285714286
Still October,got first extremely negative hater literally everyday writes new rude comment allll videos tried ask why felt need hate much He never responds Im so thankful your words I need not take personally Its hard I to learn Thank this made me feel better the situation,Negative,-0.08053030303030304,0.4829545454545455
MISSed Bandwagon,When first got started channel less 10 subscribers someone went went ALL my videos thumbs downd I no idea I wish creator studio told who these things I could report I initially surprised seeing how did to my videos I decided to take seriously,Positive,-0.03749999999999999,0.4916666666666667
Randy Schartiger,great stuff Nick thank for I a that follow to ends the earth everything said thank for view count lol rock mang,Positive,0.8,0.725
FM Language,Awesome job Nick Keep the good work,Positive,0.85,0.8
Arena Hacks,Incredible advice love psychology the end,Positive,0.7,0.75
Vaz Survival,Thanks info had recently deal an unpleasant viewer unnecessary negative comments i busted ass alone the wilderness 2 days Im about the classic saying If have nothing nice say dont say anything,Negative,-0.054761904761904755,0.5523809523809523
Kiffy Shimmy,Hey man thanks changing perspective hatersyou made day,Positive,0.2,0.2
Lady Katie,This helpful unfortunately super confrontational quick jump start tickity tapping keyboard back need stop remind they nothing say sway and giving them attention wont lead anything positive One thing angry internet stranger said me I am under obligation respect That one made my blood boil without respect would be If someone refuses respect and youve continued be respectful throughout whole ordeal won Respect among most valuable things person have,Positive,0.19924242424242425,0.5390151515151516
Dennis Bloodnok Channel,Nick Many thanks this video Much appreciated Very useful ideas information the likes small YouTube creators as,Positive,0.20800000000000002,0.24
TYREESE “TJ” JOYNER,dealt trollers haters throughout 2019 kept blocking trollers haters along adding blocked words Great tips Nick,Negative,0.8,0.75
Hamacon,Thank for one I must getting popular have got first haters thanks your advice can comment whatever like noone see anymore they dont even know,Positive,0.35000000000000003,0.4777777777777778
NateSavage,Got suggested a fellow content creator love videos Very informative Love my guy Appreciate you for us small channels,Positive,0.2375,0.475
AJ's Green Topics,was laughing you trolled brothers channel Great information Nick,Positive,0.8,0.75
Michelle Smith Creations,Thanks Nick You great am glad found channel You give great advice,Positive,0.575,0.675
